t,delta,kappa_tau
3.926,6.250636209870208e-05,0.35
3.927,6.23697914505783e-05,0.35
3.928,6.223330765919854e-05,0.35
3.9290000000000003,6.209691201775058e-05,0.35
3.93,6.196060583363305e-05,0.35
3.931,6.182439037161203e-05,0.35
3.932,6.168826691066442e-05,0.35
3.9330000000000003,6.155223668713461e-05,0.35
3.934,6.141630096578865e-05,0.35
3.935,6.128046098297091e-05,0.35
3.936,6.114471794660403e-05,0.35
3.9370000000000003,6.1009073093032384e-05,0.35
3.938,6.087352761596776e-05,0.35
3.939,6.07380826949111e-05,0.35
3.94,6.0602739537785055e-05,0.35
3.9410000000000003,6.046749932409057e-05,0.35
3.942,6.033236320490687e-05,0.35
3.943,6.0197332345524046e-05,0.35
3.944,6.006240789702133e-05,0.35
3.9450000000000003,5.99275909962671e-05,0.35
3.946,5.9792882765918876e-05,0.35
3.947,5.965828432863418e-05,0.35
3.948,5.952379680707054e-05,0.35
3.9490000000000003,5.938942128125291e-05,0.35
3.95,5.92551588454171e-05,0.35
3.951,5.9121010579588074e-05,0.35
3.952,5.898697757800164e-05,0.35
3.9530000000000003,5.88530608780502e-05,0.35
3.954,5.871926154554785e-05,0.35
3.955,5.8585580632097845e-05,0.35
3.956,5.845201916088172e-05,0.35
3.9570000000000003,5.831857816929187e-05,0.35
3.958,5.818525868050983e-05,0.35
3.959,5.805206168929544e-05,0.35
3.96,5.791898820461938e-05,0.35
3.9610000000000003,5.778603922124148e-05,0.35
3.962,5.7653215719710715e-05,0.35
3.963,5.7520518666365206e-05,0.35
3.964,5.738794904175393e-05,0.35
3.9650000000000003,5.725550778379329e-05,0.35
3.966,5.712319587303227e-05,0.35
3.967,5.699101423317643e-05,0.35
3.968,5.6858963787931316e-05,0.35
3.969,5.672704546100249e-05,0.35
3.97,5.659526017609551e-05,0.35
3.971,5.6463608856915926e-05,0.35
3.972,5.633209237032588e-05,0.35
3.973,5.620071164003093e-05,0.35
3.974,5.606946751868236e-05,0.35
3.975,5.593836090156401e-05,0.35
3.976,5.580739264132717e-05,0.35
3.977,5.567656360483397e-05,0.35
3.978,5.5545874644735704e-05,0.35
3.979,5.541532659947279e-05,0.35
3.98,5.528492030748566e-05,0.35
3.981,5.515465659300389e-05,0.35
3.982,5.502453628025705e-05,0.35
3.983,5.489456016505301e-05,0.35
3.984,5.476472907162133e-05,0.35
3.985,5.4635043781559034e-05,0.35
3.986,5.450550509067398e-05,0.35
3.987,5.437611378056317e-05,0.35
3.988,5.4246870618612775e-05,0.35
3.989,5.411777637220894e-05,0.35
3.99,5.398883179452696e-05,0.35
3.991,5.3860037652953e-05,0.35
3.992,5.373139467224064e-05,0.35
3.993,5.360290360556519e-05,0.35
3.994,5.347456517768023e-05,0.35
3.995,5.3346380113339364e-05,0.35
3.996,5.321834910887446e-05,0.35
3.997,5.309047288903912e-05,0.35
3.998,5.2962752150165215e-05,0.35
3.999,5.283518758858463e-05,0.35
4.0,5.270777987220754e-05,0.35
4.001,5.258052969736582e-05,0.35
4.002,5.245343773196964e-05,0.35
4.003,5.2326504643929184e-05,0.35
4.0040000000000004,5.219973110115461e-05,0.35
4.005,5.207311774313439e-05,0.35
4.006,5.194666520935698e-05,0.35
4.007,5.18203741535217e-05,0.35
4.008,5.16942451866953e-05,0.35
4.009,5.156827894836624e-05,0.35
4.01,5.144247604960128e-05,0.35
4.011,5.131683710146717e-05,0.35
4.0120000000000005,5.1191362715030664e-05,0.35
4.013,5.1066053487147656e-05,0.35
4.014,5.094091000046319e-05,0.35
4.015,5.081593285183317e-05,0.35
4.016,5.069112262390263e-05,0.35
4.017,5.056647987089491e-05,0.35
4.018,5.044200517545505e-05,0.35
4.019,5.031769909180639e-05,0.35
4.0200000000000005,5.019356217417226e-05,0.35
4.021,5.006959494835428e-05,0.35
4.022,4.9945797982786644e-05,0.35
4.023,4.9822171803270976e-05,0.35
4.024,4.9698716949819755e-05,0.35
4.025,4.9575433919812895e-05,0.35
4.026,4.945232323905202e-05,0.35
4.027,4.932938543333876e-05,0.35
4.0280000000000005,4.920662100005302e-05,0.35
4.029,4.908403043657472e-05,0.35
4.03,4.8961614226072925e-05,0.35
4.031,4.8839372865927544e-05,0.35
4.032,4.871730683930764e-05,0.35
4.033,4.8595416615171416e-05,0.35
4.034,4.847370266247708e-05,0.35
4.035,4.835216543597198e-05,0.35
4.0360000000000005,4.823080540461433e-05,0.35
4.037,4.810962302315147e-05,0.35
4.038,4.79886187321199e-05,0.35
4.039,4.786779297205612e-05,0.35
4.04,4.7747146183496625e-05,0.35
4.041,4.762667879276705e-05,0.35
4.042,4.750639121198219e-05,0.35
4.043,4.738628388167854e-05,0.35
4.0440000000000005,4.726635721397088e-05,0.35
4.045,4.714661159255229e-05,0.35
4.046,4.702704742953756e-05,0.35
4.047,4.6907665137041477e-05,0.35
4.048,4.6788465098757115e-05,0.35
4.049,4.666944769837755e-05,0.35
4.05,4.655061331959587e-05,0.35
4.051,4.643196233189428e-05,0.35
4.0520000000000005,4.6313495118965875e-05,0.35
4.053,4.619521202187116e-05,0.35
4.054,4.6077113424303207e-05,0.35
4.055,4.595919968153339e-05,0.35
4.056,4.5841471134622225e-05,0.35
4.057,4.5723928138841075e-05,0.35
4.058,4.56065710210396e-05,0.35
4.059,4.548940010806746e-05,0.35
4.0600000000000005,4.5372415755196016e-05,0.35
4.061,4.5255618260853225e-05,0.35
4.062,4.513900798031045e-05,0.35
4.063,4.502258521199565e-05,0.35
4.064,4.490635025433676e-05,0.35
4.065,4.479030343418344e-05,0.35
4.066,4.46744450357528e-05,0.35
4.067,4.455877535747277e-05,0.35
4.0680000000000005,4.444329469777131e-05,0.35
4.069,4.432800334086551e-05,0.35
4.07,4.421290157097246e-05,0.35
4.071,4.409798967230927e-05,0.35
4.072,4.398326791488216e-05,0.35
4.073,4.386873655448653e-05,0.35
4.074,4.3754395861128614e-05,0.35
4.075,4.364024610481465e-05,0.35
4.0760000000000005,4.352628752712917e-05,0.35
4.077,4.341252038386756e-05,0.35
4.078,4.3298944916614346e-05,0.35
4.079,4.3185561381164916e-05,0.35
4.08,4.307236999068209e-05,0.35
4.081,4.2959371000961255e-05,0.35
4.082,4.2846564639376084e-05,0.35
4.083,4.273395110487854e-05,0.35
4.0840000000000005,4.262153065326402e-05,0.35
4.085,4.250930346927362e-05,0.35
4.086,4.239726978028102e-05,0.35
4.087,4.228542979944905e-05,0.35
4.088,4.217378372572966e-05,0.35
4.089,4.2062331758074833e-05,0.35
4.09,4.1951074095436525e-05,0.35
4.091,4.184001090834499e-05,0.35
4.0920000000000005,4.172914240996306e-05,0.35
4.093,4.161846877082098e-05,0.35
4.094,4.1507990161449015e-05,0.35
4.095,4.139770676658827e-05,0.35
4.096,4.128761875676901e-05,0.35
4.097,4.117772628831062e-05,0.35
4.098,4.106802954595423e-05,0.35
4.099,4.095852867180838e-05,0.35
4.1,4.0849223836403326e-05,0.35
4.101,4.0740115181847614e-05,0.35
4.102,4.063120283603894e-05,0.35
4.103,4.0522486969507554e-05,0.35
4.104,4.0413967710151155e-05,0.35
4.105,4.030564521428914e-05,0.35
4.106,4.0197519595608355e-05,0.35
4.107,4.0089590982006484e-05,0.35
4.108,3.998185951559208e-05,0.35
4.109,3.987432529584112e-05,0.35
4.11,3.976698846486215e-05,0.35
4.111,3.965984912213116e-05,0.35
4.112,3.955290738133499e-05,0.35
4.113,3.944616335616047e-05,0.35
4.114,3.933961713187273e-05,0.35
4.115,3.923326883636946e-05,0.35
4.116,3.912711854070494e-05,0.35
4.117,3.9021166358566006e-05,0.35
4.118,3.8915412375217784e-05,0.35
4.119,3.88098566759254e-05,0.35
4.12,3.8704499331743136e-05,0.35
4.121,3.859934044214697e-05,0.35
4.122,3.849438007819117e-05,0.35
4.123,3.838961831093002e-05,0.35
4.124,3.8285055211417784e-05,0.35
4.125,3.818069083649789e-05,0.35
4.126,3.80765252572246e-05,0.35
4.127,3.79725585446522e-05,0.35
4.128,3.786879074141325e-05,0.35
4.1290000000000004,3.776522189014031e-05,0.35
4.13,3.766185207609851e-05,0.35
4.131,3.755868131349871e-05,0.35
4.132,3.745570967339518e-05,0.35
4.133,3.735293718420962e-05,0.35
4.134,3.725036388857461e-05,0.35
4.135,3.714798981491185e-05,0.35
4.136,3.704581500585391e-05,0.35
4.1370000000000005,3.6943839489822494e-05,0.35
4.138,3.684206328102846e-05,0.35
4.139,3.674048640789351e-05,0.35
4.14,3.663910889883937e-05,0.35
4.141,3.6537930768076876e-05,0.35
4.142,3.6436952029816894e-05,0.35
4.143,3.6336172698270275e-05,0.35
4.144,3.623559277343702e-05,0.35
4.1450000000000005,3.613521226952798e-05,0.35
4.146,3.603503117233231e-05,0.35
4.147,3.5935049496060856e-05,0.35
4.148,3.5835267254924474e-05,0.35
4.149,3.573568442050146e-05,0.35
4.15,3.563630097858095e-05,0.35
4.151,3.55371169433738e-05,0.35
4.152,3.543813228645831e-05,0.35
4.1530000000000005,3.533934699362362e-05,0.35
4.154,3.5240761050658875e-05,0.35
4.155,3.5142374429142365e-05,0.35
4.156,3.5044187114863234e-05,0.35
4.157,3.494619906518892e-05,0.35
4.158,3.484841026590857e-05,0.35
4.159,3.4750820674389615e-05,0.35
4.16,3.465343026221035e-05,0.35
4.1610000000000005,3.455623900094906e-05,0.35
4.162,3.445924684797319e-05,0.35
4.163,3.4362453746439314e-05,0.35
4.164,3.426585965371487e-05,0.35
4.165,3.416946454137815e-05,0.35
4.166,3.407326835258573e-05,0.35
4.167,3.3977271030494194e-05,0.35
4.168,3.3881472518260125e-05,0.35
4.1690000000000005,3.378587277325096e-05,0.35
4.17,3.3690471710201564e-05,0.35
4.171,3.359526928647938e-05,0.35
4.172,3.3500265445240984e-05,0.35
4.173,3.340546010122125e-05,0.35
4.174,3.3310853211787617e-05,0.35
4.175,3.3216444677464096e-05,0.35
4.176,3.312223444140727e-05,0.35
4.1770000000000005,3.302822243256287e-05,0.35
4.178,3.293440856566576e-05,0.35
4.179,3.284079275545082e-05,0.35
4.18,3.274737493086377e-05,0.35
4.181,3.2654155006639485e-05,0.35
4.182,3.2561132897512834e-05,0.35
4.183,3.246830851821869e-05,0.35
4.184,3.237568175507022e-05,0.35
4.1850000000000005,3.228325253701314e-05,0.35
4.186,3.2191020764571476e-05,0.35
4.187,3.20989863524801e-05,0.35
4.188,3.2007149187052164e-05,0.35
4.189,3.1915509168811695e-05,0.35
4.19,3.182406619828271e-05,0.35
4.191,3.1732820161778363e-05,0.35
4.192,3.164177095982268e-05,0.35
4.1930000000000005,3.155091849293967e-05,0.35
4.194,3.146026263323165e-05,0.35
4.195,3.1369803267011775e-05,0.35
4.196,3.1279540294804065e-05,0.35
4.197,3.1189473588710825e-05,0.35
4.198,3.109960303504522e-05,0.35
4.199,3.1009928505909556e-05,0.35
4.2,3.0920449887616996e-05,0.35
4.2010000000000005,3.083116705226985e-05,0.35
4.202,3.074207987197042e-05,0.35
4.203,3.065318823303187e-05,0.35
4.204,3.0564491993345655e-05,0.35
4.205,3.0475991010803227e-05,0.35
4.206,3.0387685157506894e-05,0.35
4.207,3.0299574305558963e-05,0.35
4.208,3.0211658312850886e-05,0.35
4.2090000000000005,3.0123937037274118e-05,0.35
4.21,3.0036410350930964e-05,0.35
4.211,2.9949078097502024e-05,0.35
4.212,2.986194013487875e-05,0.35
4.213,2.9774996320952596e-05,0.35
4.214,2.968824649940416e-05,0.35
4.215,2.9601690542335746e-05,0.35
4.216,2.95153282792171e-05,0.35
4.2170000000000005,2.9429159567939678e-05,0.35
4.218,2.9343184252184074e-05,0.35
4.219,2.9257402175630887e-05,0.35
4.22,2.9171813181960715e-05,0.35
4.221,2.9086417114854157e-05,0.35
4.222,2.9001213803780956e-05,0.35
4.223,2.891620309242171e-05,0.35
4.224,2.8831384824457018e-05,0.35
4.225,2.8746758829356622e-05,0.35
4.226,2.8662324936590267e-05,0.35
4.227,2.8578082975627694e-05,0.35
4.228,2.849403277593865e-05,0.35
4.229,2.841017418120373e-05,0.35
4.23,2.8326506992470968e-05,0.35
4.231,2.8243031053420964e-05,0.35
4.232,2.815974619352346e-05,0.35
4.233,2.8076652213826492e-05,0.35
4.234,2.7993748958010656e-05,0.35
4.235,2.791103624133484e-05,0.35
4.236,2.7828513879057937e-05,0.35
4.237,2.7746181700649686e-05,0.35
4.238,2.7664039492947268e-05,0.35
4.239,2.758208709963128e-05,0.35
4.24,2.750032432174976e-05,0.35
4.241,2.7418750960350735e-05,0.35
4.242,2.7337366844903954e-05,0.35
4.243,2.725617177645745e-05,0.35
4.244,2.717516557027011e-05,0.35
4.245,2.7094348013179115e-05,0.35
4.246,2.7013718934654207e-05,0.35
4.247,2.693327813574342e-05,0.35
4.248,2.685302541749479e-05,0.35
4.249,2.6772960566745496e-05,0.35
4.25,2.669308338454357e-05,0.35
4.251,2.66133936861479e-05,0.35
4.252,2.653389125839567e-05,0.35
4.253,2.645457590233491e-05,0.35
4.2540000000000004,2.6375447419013653e-05,0.35
4.255,2.6296505595269082e-05,0.35
4.256,2.6217750217938374e-05,0.35
4.257,2.6139181088069563e-05,0.35
4.258,2.6060798006710684e-05,0.35
4.259,2.598260074648806e-05,0.35
4.26,2.5904589108449727e-05,0.35
4.261,2.5826762879432863e-05,0.35
4.2620000000000005,2.5749121817852938e-05,0.35
4.263,2.5671665753179695e-05,0.35
4.264,2.5594394443828605e-05,0.35
4.265,2.5517307676636847e-05,0.35
4.266,2.5440405224230744e-05,0.35
4.267,2.5363686887658332e-05,0.35
4.268,2.5287152439545935e-05,0.35
4.269,2.5210801652519876e-05,0.35
4.2700000000000005,2.5134634313417337e-05,0.35
4.271,2.5058650180653785e-05,0.35
4.272,2.4982849055277256e-05,0.35
4.273,2.490723069570322e-05,0.35
4.274,2.4831794888768854e-05,0.35
4.275,2.4756541407100485e-05,0.35
4.276,2.4681470009113582e-05,0.35
4.277,2.460658046743447e-05,0.35
4.2780000000000005,2.453187255468947e-05,0.35
4.279,2.4457346057715768e-05,0.35
4.28,2.4383000720717973e-05,0.35
4.281,2.4308836316322413e-05,0.35
4.282,2.4234852631366266e-05,0.35
4.283,2.4161049410054147e-05,0.35
4.284,2.408742642501238e-05,0.35
4.285,2.401398343465644e-05,0.35
4.2860000000000005,2.3940720211612643e-05,0.35
4.287,2.3867636514296464e-05,0.35
4.288,2.3794732101123373e-05,0.35
4.289,2.3722006744719693e-05,0.35
4.29,2.364946018929004e-05,0.35
4.291,2.3577092207460737e-05,0.35
4.292,2.35049025434364e-05,0.35
4.293,2.34328909556325e-05,0.35
4.2940000000000005,2.3361057202464508e-05,0.35
4.295,2.3289401056558745e-05,0.35
4.296,2.3217922262119828e-05,0.35
4.297,2.314662056335237e-05,0.35
4.298,2.3075495718671846e-05,0.35
4.299,2.300454748649372e-05,0.35
4.3,2.293377561102261e-05,0.35
4.301,2.2863179850673987e-05,0.35
4.3020000000000005,2.2792759949652464e-05,0.35
4.303,2.272251566637351e-05,0.35
4.304,2.2652446745041743e-05,0.35
4.305,2.258255294407263e-05,0.35
4.306,2.2512833993459935e-05,0.35
4.307,2.2443289651619125e-05,0.35
4.308,2.2373919662754815e-05,0.35
4.309,2.2304723771071622e-05,0.35
4.3100000000000005,2.2235701734985014e-05,0.35
4.311,2.2166853270277898e-05,0.35
4.312,2.2098178149576597e-05,0.35
4.313,2.2029676102874873e-05,0.35
4.314,2.196134687437734e-05,0.35
4.315,2.1893190208288615e-05,0.35
4.316,2.1825205834602457e-05,0.35
4.317,2.175739352594519e-05,0.35
4.3180000000000005,2.168975299809972e-05,0.35
4.319,2.162228398105981e-05,0.35
4.32,2.1554986233240925e-05,0.35
4.321,2.148785948463683e-05,0.35
4.322,2.1420903479452136e-05,0.35
4.323,2.1354117947680606e-05,0.35
4.324,2.1287502633526856e-05,0.35
4.325,2.1221057266984644e-05,0.35
4.3260000000000005,2.1154781578047732e-05,0.35
4.327,2.1088675310920735e-05,0.35
4.328,2.1022738209808267e-05,0.35
4.329,2.0956969990493235e-05,0.35
4.33,2.0891370397180253e-05,0.35
4.331,2.0825939159863083e-05,0.35
4.332,2.0760676022746338e-05,0.35
4.333,2.0695580701612926e-05,0.35
4.3340000000000005,2.0630652954878315e-05,0.35
4.335,2.05658924699037e-05,0.35
4.336,2.050129901931541e-05,0.35
4.337,2.043687231889635e-05,0.35
4.338,2.0372612098640275e-05,0.35
4.339,2.030851808854095e-05,0.35
4.34,2.024459000438128e-05,0.35
4.341,2.018082759036588e-05,0.35
4.3420000000000005,2.0117230562277655e-05,0.35
4.343,2.005379866432122e-05,0.35
4.344,1.9990531626490338e-05,0.35
4.345,1.992742916456791e-05,0.35
4.346,1.9864490994336848e-05,0.35
4.347,1.9801716874212616e-05,0.35
4.348,1.9739106505767268e-05,0.35
4.349,1.9676659618994563e-05,0.35
4.3500000000000005,1.9614375943888263e-05,0.35
4.351,1.9552255196231272e-05,0.35
4.352,1.949029710601735e-05,0.35
4.353,1.9428501417451116e-05,0.35
4.354,1.9366867817893763e-05,0.35
4.355,1.9305396051549906e-05,0.35
4.356,1.9244085848413306e-05,0.35
4.357,1.918293692426687e-05,0.35
4.358,1.91219489948935e-05,0.35
4.359,1.906112179028696e-05,0.35
4.36,1.9000455026230156e-05,0.35
4.361,1.89399484469277e-05,0.35
4.362,1.8879601739740792e-05,0.35
4.363,1.8819414648874044e-05,0.35
4.364,1.8759386890110363e-05,0.35
4.365,1.8699518179232655e-05,0.35
4.366,1.863980824623468e-05,0.35
4.367,1.8580256792688488e-05,0.35
4.368,1.8520863562798695e-05,0.35
4.369,1.8461628272348207e-05,0.35
4.37,1.8402550622909075e-05,0.35
4.371,1.834363034447506e-05,0.35
4.372,1.8284867152829065e-05,0.35
4.373,1.8226260777964853e-05,0.35
4.374,1.816781093566533e-05,0.35
4.375,1.8109517327502545e-05,0.35
4.376,1.8051379697681114e-05,0.35
4.377,1.7993397733562233e-05,0.35
4.378,1.7935571179350518e-05,0.35
4.3790000000000004,1.787789973661802e-05,0.35
4.38,1.7820383135358497e-05,0.35
4.381,1.7763021091354858e-05,0.35
4.382,1.7705813320390007e-05,0.35
4.383,1.764875953824685e-05,0.35
4.384,1.7591859446497438e-05,0.35
4.385,1.753511277513553e-05,0.35
4.386,1.7478519239944035e-05,0.35
4.3870000000000005,1.7422078556705856e-05,0.35
4.388,1.73657904412039e-05,0.35
4.389,1.730965460922107e-05,0.35
4.39,1.7253670776540275e-05,0.35
4.391,1.719783865894442e-05,0.35
4.392,1.714215797221641e-05,0.35
4.393,1.708662843213915e-05,0.35
4.394,1.7031249754495548e-05,0.35
4.3950000000000005,1.6976021655068507e-05,0.35
4.396,1.6920943849640935e-05,0.35
4.397,1.6866016053995736e-05,0.35
4.398,1.6811237983915817e-05,0.35
4.399,1.6756609340973228e-05,0.35
4.4,1.670212985516173e-05,0.35
4.401,1.6647799242264227e-05,0.35
4.402,1.6593617218063628e-05,0.35
4.4030000000000005,1.6539583469921126e-05,0.35
4.404,1.648569774204134e-05,0.35
4.405,1.6431959735996315e-05,0.35
4.406,1.6378369181779817e-05,0.35
4.407,1.632492576675304e-05,0.35
4.408,1.62716292351206e-05,0.35
4.409,1.621847927424369e-05,0.35
4.41,1.616547559990522e-05,0.35
4.4110000000000005,1.6112617956309805e-05,0.35
4.412,1.6059906030818638e-05,0.35
4.413,1.6007339539214627e-05,0.35
4.414,1.5954918197280676e-05,0.35
4.415,1.5902641720799693e-05,0.35
4.416,1.5850509839765436e-05,0.35
4.417,1.5798522241539104e-05,0.35
4.418,1.57466786419036e-05,0.35
4.4190000000000005,1.5694978770852686e-05,0.35
4.42,1.5643422344169267e-05,0.35
4.421,1.5592009063425394e-05,0.35
4.422,1.5540738644403973e-05,0.35
4.423,1.548961080288791e-05,0.35
4.424,1.543862525466011e-05,0.35
4.425,1.538778171550348e-05,0.35
4.426,1.5337079886990068e-05,0.35
4.4270000000000005,1.5286519513324492e-05,0.35
4.428,1.5236100281867948e-05,0.35
4.429,1.518582190840334e-05,0.35
4.43,1.5135684108713576e-05,0.35
4.431,1.508568659858156e-05,0.35
4.432,1.5035829093790198e-05,0.35
4.433,1.4986111310122396e-05,0.35
4.434,1.493653296336106e-05,0.35
4.4350000000000005,1.488709375507824e-05,0.35
4.436,1.4837793415267697e-05,0.35
4.437,1.4788631659712337e-05,0.35
4.438,1.473960818998421e-05,0.35
4.439,1.4690722721866223e-05,0.35
4.44,1.4641974985352135e-05,0.35
4.441,1.4593364667803144e-05,0.35
4.442,1.4544891513423863e-05,0.35
4.4430000000000005,1.4496555223786345e-05,0.35
4.444,1.4448355514673494e-05,0.35
4.445,1.4400292101868217e-05,0.35
4.446,1.435236470115342e-05,0.35
4.447,1.4304573028312006e-05,0.35
4.448,1.425691678491603e-05,0.35
4.449,1.4209395715170103e-05,0.35
4.45,1.4162009506435425e-05,0.35
4.4510000000000005,1.4114757902916608e-05,0.35
4.452,1.406764059197485e-05,0.35
4.453,1.4020657303603912e-05,0.35
4.454,1.3973807753586698e-05,0.35
4.455,1.3927091657706114e-05,0.35
4.456,1.3880508731745067e-05,0.35
4.457,1.3834058691486462e-05,0.35
4.458,1.3787741252713204e-05,0.35
4.4590000000000005,1.3741556131208199e-05,0.35
4.46,1.3695503056965208e-05,0.35
4.461,1.3649581717345427e-05,0.35
4.462,1.3603791856553471e-05,0.35
4.463,1.3558133190372246e-05,0.35
4.464,1.3512605434584657e-05,0.35
4.465,1.3467208290762755e-05,0.35
4.466,1.3421941488900302e-05,0.35
4.4670000000000005,1.3376804744780202e-05,0.35
4.468,1.3331797774185361e-05,0.35
4.469,1.328692030710954e-05,0.35
4.47,1.3242172059335644e-05,0.35
4.471,1.3197552732435724e-05,0.35
4.472,1.3153062070614396e-05,0.35
4.473,1.3108699761232856e-05,0.35
4.474,1.3064465548495718e-05,0.35
4.4750000000000005,1.302035914818589e-05,0.35
4.476,1.2976380276086275e-05,0.35
4.477,1.293252864797978e-05,0.35
4.478,1.288880397964931e-05,0.35
4.479,1.2845206015299482e-05,0.35
4.48,1.280173444229149e-05,0.35
4.481,1.2758389004829951e-05,0.35
4.482,1.271516941869777e-05,0.35
4.483,1.2672075399677851e-05,0.35
4.484,1.2629106677763957e-05,0.35
4.485,1.2586262954528138e-05,0.35
4.486,1.2543543974175009e-05,0.35
4.487,1.2500949452487475e-05,0.35
4.488,1.2458479105248443e-05,0.35
4.489,1.2416132648240819e-05,0.35
4.49,1.2373909825669216e-05,0.35
4.491,1.2331810353316541e-05,0.35
4.492,1.22898339469657e-05,0.35
4.493,1.2247980322399599e-05,0.35
4.494,1.2206249223822851e-05,0.35
4.495,1.216464035280751e-05,0.35
4.496,1.2123153439347334e-05,0.35
4.497,1.2081788213436084e-05,0.35
4.498,1.2040544390856667e-05,0.35
4.499,1.1999421701602841e-05,0.35
4.5,1.1958419889879224e-05,0.35
4.501,1.191753864304701e-05,0.35
4.502,1.1876777705310815e-05,0.35
4.503,1.1836136820875254e-05,0.35
4.5040000000000004,1.1795615677101523e-05,0.35
4.505,1.1755214018194238e-05,0.35
4.506,1.1714931588358013e-05,0.35
4.507,1.1674768074954045e-05,0.35
4.508,1.1634723236397804e-05,0.35
4.509,1.1594796788472195e-05,0.35
4.51,1.1554988461170979e-05,0.35
4.511,1.1515297984487916e-05,0.35
4.5120000000000005,1.1475725074205911e-05,0.35
4.513,1.1436269474529581e-05,0.35
